order_id,customer_id,order_date,status,payment_method,discount_pct,shipping_cost
ORD0002394,CUST00223,2024-09-04,Delivered,Wallet,0.1,13.93
ORD0002395,CUST01151,2023-04-18,Delivered,Wallet,0.0,12.79
ORD0002396,CUST01479,2023-10-21,Cancelled,UPI,0.05,5.15
ORD0002397,CUST01743,2023-05-06,Delivered,Wallet,0.05,6.0
ORD0002398,CUST01428,2024-09-14,Processing,PayPal,0.1,14.39
ORD0002399,CUST00179,2024-07-25,Delivered,UPI,0.0,1.59
ORD0002400,CUST00086,2024-09-17,Delivered,Credit Card,0.1,13.54
ORD0002401,CUST00875,2024-03-27,Returned,Debit Card,0.05,6.64
ORD0002402,CUST00741,2024-05-11,Delivered,Credit Card,0.05,8.69
ORD0002403,CUST01650,2023-05-27,Returned,Net Banking,0.1,6.12
ORD0002404,CUST00413,2024-07-21,Delivered,Wallet,0.0,8.95
ORD0002405,CUST01339,2024-05-25,Delivered,Wallet,0.2,9.92
ORD0002406,CUST01741,2023-05-06,Delivered,Debit Card,0.2,14.51
ORD0002407,CUST01593,2024-06-04,Cancelled,Net Banking,0.1,4.92
ORD0002408,CUST01597,2024-12-05,Delivered,Net Banking,0.1,11.81
ORD0002409,CUST01979,2024-12-22,Cancelled,Net Banking,0.05,7.6
ORD0002410,CUST01880,2024-12-26,Delivered,Wallet,0.05,7.44
ORD0002411,CUST00476,2024-10-08,Delivered,Net Banking,0.0,4.14
ORD0002412,CUST00652,2024-08-09,Delivered,Debit Card,0.05,1.64
ORD0002413,CUST01980,2024-12-30,Delivered,PayPal,0.0,9.02
ORD0002414,CUST00643,2024-11-01,Delivered,Net Banking,0.05,0.55
ORD0002415,CUST01454,2024-08-25,Delivered,UPI,0.2,12.79
ORD0002416,CUST01724,2024-12-19,Delivered,Credit Card,0.0,13.41
ORD0002417,CUST01127,2024-04-02,Delivered,Wallet,0.0,10.5
ORD0002418,CUST01046,2023-12-15,Delivered,Net Banking,0.0,9.97
ORD0002419,CUST01541,2024-03-08,Delivered,Credit Card,0.0,7.08
ORD0002420,CUST00164,2024-07-25,Delivered,Credit Card,0.0,1.17
ORD0002421,CUST01699,2024-06-09,Delivered,Credit Card,0.05,8.89
ORD0002422,CUST01647,2024-05-18,Delivered,Net Banking,0.0,11.29
ORD0002423,CUST00856,2024-05-03,Delivered,UPI,0.05,1.66
ORD0002424,CUST00132,2023-06-28,Cancelled,UPI,0.0,7.15
ORD0002425,CUST01423,2024-07-07,Delivered,PayPal,0.0,11.48
ORD0002426,CUST01389,2024-09-26,Delivered,PayPal,0.2,2.09
ORD0002427,CUST00749,2024-08-29,Delivered,Credit Card,0.0,4.72
ORD0002428,CUST00153,2023-12-05,Delivered,UPI,0.0,7.42
ORD0002429,CUST01354,2024-02-23,Delivered,Net Banking,0.1,0.14
ORD0002430,CUST01761,2024-03-11,Delivered,Wallet,0.05,0.91
ORD0002431,CUST01529,2024-04-28,Delivered,Debit Card,0.1,11.66
ORD0002432,CUST00284,2024-10-11,Delivered,PayPal,0.05,1.16
ORD0002433,CUST00016,2024-12-01,Delivered,PayPal,0.1,14.93
ORD0002434,CUST01531,2024-09-22,Delivered,Wallet,0.1,7.67
ORD0002435,CUST00856,2024-07-06,Processing,Wallet,0.2,7.04
ORD0002436,CUST01335,2023-11-11,Delivered,Wallet,0.1,2.78
ORD0002437,CUST00318,2023-05-04,Delivered,Credit Card,0.2,11.58
ORD0002438,CUST00380,2024-10-07,Delivered,Wallet,0.05,1.42
ORD0002439,CUST00132,2024-12-22,Delivered,Net Banking,0.0,13.32
ORD0002440,CUST00058,2023-07-10,Cancelled,Debit Card,0.0,6.47
ORD0002441,CUST00019,2024-09-05,Processing,Net Banking,0.05,14.27
ORD0002442,CUST01697,2024-09-02,Delivered,Debit Card,0.05,1.39
ORD0002443,CUST01075,2024-07-26,Delivered,Net Banking,0.05,4.71
ORD0002444,CUST00898,2024-01-11,Delivered,Net Banking,0.1,2.62
ORD0002445,CUST01115,2024-09-07,Delivered,Wallet,0.05,9.6
ORD0002446,CUST00429,2024-03-10,Delivered,Net Banking,0.0,4.4
ORD0002447,CUST01525,2024-07-20,Processing,Credit Card,0.0,3.53
ORD0002448,CUST01247,2023-09-14,Delivered,Wallet,0.1,7.49
ORD0002449,CUST01748,2024-12-13,Delivered,Wallet,0.15,0.52
ORD0002450,CUST01540,2022-11-24,Delivered,PayPal,0.0,4.59
ORD0002451,CUST01302,2023-09-08,Delivered,UPI,0.15,2.28
ORD0002452,CUST00164,2023-12-14,Delivered,UPI,0.2,11.21
ORD0002453,CUST01211,2023-05-01,Delivered,Net Banking,0.05,9.9
ORD0002454,CUST01826,2024-01-15,Cancelled,Credit Card,0.0,6.25
ORD0002455,CUST01790,2024-08-27,Returned,Credit Card,0.0,6.46
ORD0002456,CUST00314,2023-09-04,Delivered,PayPal,0.05,3.99
ORD0002457,CUST00157,2022-08-08,Delivered,UPI,0.0,11.34
ORD0002458,CUST01355,2024-11-07,Processing,Wallet,0.05,0.46
ORD0002459,CUST00696,2024-06-21,Cancelled,Credit Card,0.1,7.49
ORD0002460,CUST01558,2024-09-27,Delivered,Credit Card,0.1,2.56
ORD0002461,CUST01040,2024-09-16,Delivered,Debit Card,0.1,0.71
ORD0002462,CUST01788,2023-11-10,Delivered,Debit Card,0.0,6.26
ORD0002463,CUST00978,2024-09-24,Delivered,PayPal,0.1,11.25
ORD0002464,CUST00506,2022-12-15,Delivered,Debit Card,0.1,7.3
ORD0002465,CUST01036,2024-03-28,Delivered,Wallet,0.1,12.6
ORD0002466,CUST01221,2024-12-05,Delivered,PayPal,0.1,11.06
ORD0002467,CUST01071,2023-12-03,Delivered,PayPal,0.1,8.35
ORD0002468,CUST01664,2022-04-24,Delivered,PayPal,0.0,14.06
ORD0002469,CUST00057,2024-09-02,Delivered,Debit Card,0.05,7.0
ORD0002470,CUST00107,2024-06-13,Delivered,Net Banking,0.0,10.36
ORD0002471,CUST01925,2024-03-01,Returned,Debit Card,0.0,10.65
ORD0002472,CUST01409,2023-08-10,Cancelled,PayPal,0.05,10.11
ORD0002473,CUST01227,2024-08-01,Delivered,UPI,0.15,2.03
ORD0002474,CUST01744,2024-06-28,Delivered,Net Banking,0.0,1.58
ORD0002475,CUST01217,2024-03-30,Delivered,Debit Card,0.0,11.86
ORD0002476,CUST00443,2023-08-09,Delivered,Credit Card,0.0,2.05
ORD0002477,CUST00272,2024-09-27,Cancelled,PayPal,0.05,14.21
ORD0002478,CUST00942,2024-05-11,Delivered,Net Banking,0.1,1.01
ORD0002479,CUST01816,2024-10-22,Delivered,Net Banking,0.1,3.45
ORD0002480,CUST00493,2024-12-22,Delivered,UPI,0.1,0.63
ORD0002481,CUST01651,2024-10-20,Returned,PayPal,0.15,10.57
ORD0002482,CUST01269,2024-11-02,Delivered,UPI,0.1,14.67
ORD0002483,CUST01377,2024-08-16,Returned,Net Banking,0.0,14.29
ORD0002484,CUST01094,2022-06-13,Delivered,UPI,0.0,14.65
ORD0002485,CUST00478,2024-09-08,Delivered,Credit Card,0.1,9.95
ORD0002486,CUST01109,2024-12-10,Delivered,Net Banking,0.15,12.98
ORD0002487,CUST01980,2024-12-28,Delivered,PayPal,0.05,13.36
ORD0002488,CUST01839,2024-11-11,Delivered,UPI,0.1,9.93
ORD0002489,CUST00948,2024-07-09,Delivered,Credit Card,0.0,1.78
ORD0002490,CUST01139,2024-10-01,Delivered,Credit Card,0.15,14.11
ORD0002491,CUST01125,2022-06-05,Delivered,Net Banking,0.0,12.6
ORD0002492,CUST01278,2024-10-13,Returned,Wallet,0.05,2.47
ORD0002493,CUST00053,2024-12-23,Delivered,PayPal,0.1,10.16
ORD0002494,CUST01461,2023-12-14,Delivered,Debit Card,0.1,6.84
ORD0002495,CUST01159,2023-10-04,Processing,Credit Card,0.0,6.53
ORD0002496,CUST01536,2023-12-10,Delivered,Wallet,0.0,4.08
ORD0002497,CUST00105,2024-10-24,Delivered,UPI,0.1,11.53
ORD0002498,CUST01517,2023-04-03,Delivered,Wallet,0.05,13.48
ORD0002499,CUST01206,2024-08-26,Delivered,Debit Card,0.1,13.44
ORD0002500,CUST01664,2023-12-22,Delivered,PayPal,0.1,14.88
ORD0002501,CUST01439,2024-08-01,Processing,Wallet,0.0,7.26
ORD0002502,CUST00385,2024-10-09,Delivered,Credit Card,0.1,11.94
ORD0002503,CUST00664,2023-06-28,Delivered,Wallet,0.0,1.6
ORD0002504,CUST00527,2024-06-02,Processing,UPI,0.0,14.31
ORD0002505,CUST00412,2023-09-11,Delivered,UPI,0.0,6.97
ORD0002506,CUST00227,2023-07-16,Cancelled,Wallet,0.05,11.02
ORD0002507,CUST00019,2024-10-15,Returned,Debit Card,0.1,14.99
ORD0002508,CUST01049,2023-02-14,Delivered,UPI,0.1,5.96
ORD0002509,CUST00812,2024-12-16,Processing,Credit Card,0.0,4.78
ORD0002510,CUST01815,2024-09-23,Delivered,PayPal,0.05,5.76
ORD0002511,CUST00893,2024-11-09,Delivered,Credit Card,0.1,4.8
ORD0002512,CUST00528,2022-05-03,Delivered,UPI,0.15,3.4
ORD0002513,CUST00587,2024-12-30,Delivered,Wallet,0.0,2.68
ORD0002514,CUST01158,2024-11-11,Delivered,Debit Card,0.0,14.18
ORD0002515,CUST01364,2023-06-14,Delivered,Debit Card,0.15,14.64
ORD0002516,CUST00238,2024-06-24,Delivered,Net Banking,0.1,11.36
ORD0002517,CUST00226,2024-09-16,Delivered,Wallet,0.05,5.22
ORD0002518,CUST00746,2024-08-12,Delivered,Net Banking,0.0,5.98
ORD0002519,CUST01582,2023-03-06,Delivered,Net Banking,0.1,12.56
ORD0002520,CUST00643,2024-09-10,Delivered,Debit Card,0.0,5.02
ORD0002521,CUST00989,2024-12-10,Returned,PayPal,0.05,1.13
ORD0002522,CUST00686,2023-06-11,Delivered,UPI,0.2,12.04
ORD0002523,CUST01086,2024-12-22,Delivered,UPI,0.0,6.35
ORD0002524,CUST00854,2023-02-01,Delivered,Credit Card,0.1,4.8
ORD0002525,CUST00081,2024-12-08,Delivered,Credit Card,0.2,4.05
ORD0002526,CUST01261,2024-12-10,Delivered,Net Banking,0.0,9.02
ORD0002527,CUST00999,2024-10-07,Cancelled,Wallet,0.0,0.21
ORD0002528,CUST00248,2024-07-24,Delivered,Wallet,0.0,12.59
ORD0002529,CUST01718,2023-09-21,Delivered,PayPal,0.15,5.65
ORD0002530,CUST01970,2022-12-04,Delivered,Credit Card,0.2,6.16
ORD0002531,CUST01968,2024-12-16,Delivered,PayPal,0.15,13.59
ORD0002532,CUST00813,2024-08-13,Delivered,PayPal,0.05,9.33
ORD0002533,CUST00797,2022-05-08,Returned,Debit Card,0.0,3.36
ORD0002534,CUST01466,2024-11-21,Returned,UPI,0.1,5.32
ORD0002535,CUST01740,2022-07-01,Delivered,Net Banking,0.15,10.13
ORD0002536,CUST00555,2023-10-11,Delivered,Wallet,0.0,10.6
ORD0002537,CUST01735,2023-05-23,Delivered,PayPal,0.2,13.4
ORD0002538,CUST00746,2024-10-31,Delivered,UPI,0.0,1.78
ORD0002539,CUST01812,2024-11-07,Delivered,Wallet,0.0,12.23
ORD0002540,CUST01055,2024-10-18,Delivered,Net Banking,0.05,1.87
ORD0002541,CUST00785,2024-06-24,Delivered,PayPal,0.0,9.96
ORD0002542,CUST00285,2023-10-18,Delivered,Debit Card,0.0,7.05
ORD0002543,CUST01091,2024-08-04,Delivered,PayPal,0.05,14.48
ORD0002544,CUST01854,2024-12-09,Cancelled,Debit Card,0.15,13.41
ORD0002545,CUST00166,2024-08-07,Processing,Net Banking,0.05,4.44
ORD0002546,CUST01592,2023-11-18,Delivered,Wallet,0.0,4.23
ORD0002547,CUST01522,2024-04-08,Delivered,Wallet,0.0,1.86
ORD0002548,CUST01820,2024-07-24,Delivered,Wallet,0.05,3.86
ORD0002549,CUST01356,2022-12-21,Delivered,Net Banking,0.05,3.75
ORD0002550,CUST00916,2024-12-07,Delivered,PayPal,0.1,9.67
ORD0002551,CUST00273,2024-03-27,Delivered,Net Banking,0.0,1.95
ORD0002552,CUST00977,2024-04-29,Delivered,PayPal,0.05,5.43
ORD0002553,CUST01077,2024-07-15,Delivered,PayPal,0.0,7.89
ORD0002554,CUST01088,2024-07-15,Delivered,Net Banking,0.0,7.34
ORD0002555,CUST01844,2024-12-17,Delivered,Wallet,0.0,7.54
ORD0002556,CUST01181,2023-05-28,Delivered,PayPal,0.0,3.62
ORD0002557,CUST00835,2022-08-11,Returned,Wallet,0.1,9.68
ORD0002558,CUST01076,2023-02-20,Delivered,Net Banking,0.1,11.81
ORD0002559,CUST01789,2024-01-07,Returned,Wallet,0.0,4.36
ORD0002560,CUST01459,2024-10-15,Delivered,Debit Card,0.05,14.29
ORD0002561,CUST01268,2023-12-02,Delivered,Net Banking,0.05,6.34
ORD0002562,CUST01810,2024-08-23,Delivered,Net Banking,0.2,13.17
ORD0002563,CUST01285,2023-02-10,Returned,Credit Card,0.1,0.66
ORD0002564,CUST01034,2024-02-08,Delivered,UPI,0.05,2.73
ORD0002565,CUST01201,2024-02-11,Delivered,Credit Card,0.15,8.48
ORD0002566,CUST01360,2024-11-24,Delivered,Wallet,0.1,14.1
ORD0002567,CUST01350,2024-11-24,Delivered,Wallet,0.1,4.39
ORD0002568,CUST00936,2023-05-03,Delivered,PayPal,0.0,0.96
ORD0002569,CUST00476,2024-03-02,Delivered,Wallet,0.1,7.26
ORD0002570,CUST01090,2024-03-26,Delivered,Credit Card,0.0,0.14
ORD0002571,CUST00154,2024-12-25,Cancelled,Net Banking,0.05,0.45
ORD0002572,CUST00805,2024-09-17,Processing,UPI,0.05,12.49
ORD0002573,CUST00941,2024-10-17,Delivered,Debit Card,0.0,5.52
ORD0002574,CUST00714,2024-11-27,Delivered,Net Banking,0.15,5.58
ORD0002575,CUST01090,2024-02-27,Delivered,UPI,0.15,3.1
ORD0002576,CUST01071,2023-02-15,Delivered,UPI,0.0,12.62
ORD0002577,CUST00376,2024-12-16,Delivered,Wallet,0.05,11.83
ORD0002578,CUST00220,2024-10-14,Delivered,UPI,0.15,5.01
ORD0002579,CUST01195,2023-06-07,Delivered,PayPal,0.05,5.9
ORD0002580,CUST01391,2023-06-22,Delivered,Net Banking,0.0,6.93
ORD0002581,CUST01518,2024-11-26,Delivered,Debit Card,0.15,13.1
ORD0002582,CUST00748,2024-12-17,Delivered,Debit Card,0.15,11.48
ORD0002583,CUST00944,2024-12-12,Delivered,PayPal,0.0,7.75
ORD0002584,CUST01421,2024-08-10,Cancelled,Net Banking,0.0,13.96
ORD0002585,CUST01995,2024-04-16,Delivered,Net Banking,0.1,3.71
ORD0002586,CUST00400,2024-06-26,Returned,Debit Card,0.05,0.97
ORD0002587,CUST00737,2024-11-27,Delivered,Wallet,0.1,9.11
ORD0002588,CUST01435,2024-05-15,Delivered,Net Banking,0.0,5.3
ORD0002589,CUST00689,2024-06-19,Delivered,Wallet,0.0,5.53
ORD0002590,CUST01606,2024-12-01,Delivered,Wallet,0.0,2.66
ORD0002591,CUST00213,2024-03-28,Delivered,Net Banking,0.0,9.73
ORD0002592,CUST01078,2024-07-28,Delivered,PayPal,0.1,6.19
ORD0002593,CUST01837,2024-10-22,Delivered,Credit Card,0.1,14.98
ORD0002594,CUST01677,2024-07-06,Delivered,PayPal,0.1,8.14
ORD0002595,CUST00004,2024-11-30,Cancelled,Wallet,0.05,12.36
ORD0002596,CUST00892,2022-06-29,Delivered,Wallet,0.05,8.22
ORD0002597,CUST01563,2023-08-06,Delivered,PayPal,0.0,12.26
ORD0002598,CUST01952,2024-09-22,Delivered,Debit Card,0.15,11.9
ORD0002599,CUST00372,2024-07-29,Delivered,Wallet,0.0,7.48
ORD0002600,CUST00662,2022-09-20,Delivered,PayPal,0.0,13.62
ORD0002601,CUST01540,2024-01-22,Delivered,Wallet,0.05,8.46
ORD0002602,CUST00728,2024-05-18,Delivered,UPI,0.0,5.66
ORD0002603,CUST01141,2023-11-21,Delivered,Wallet,0.0,3.48
ORD0002604,CUST00717,2024-10-23,Delivered,Wallet,0.0,8.93
ORD0002605,CUST00232,2024-12-16,Delivered,PayPal,0.05,3.96
ORD0002606,CUST00371,2024-12-03,Delivered,UPI,0.05,4.17
ORD0002607,CUST01040,2023-07-17,Delivered,UPI,0.05,13.54
ORD0002608,CUST01549,2024-07-03,Returned,PayPal,0.05,7.39
ORD0002609,CUST00663,2024-09-18,Delivered,Wallet,0.0,1.7
ORD0002610,CUST00747,2024-12-08,Delivered,Credit Card,0.1,8.57
ORD0002611,CUST00838,2023-08-06,Returned,UPI,0.1,1.55
ORD0002612,CUST01921,2022-04-14,Delivered,PayPal,0.1,3.55
ORD0002613,CUST01255,2024-01-26,Delivered,Net Banking,0.15,10.06
ORD0002614,CUST01032,2023-03-08,Delivered,UPI,0.0,13.74
ORD0002615,CUST01033,2024-07-26,Returned,Wallet,0.0,11.8
ORD0002616,CUST01777,2024-04-28,Returned,Net Banking,0.05,7.49
ORD0002617,CUST02000,2024-04-07,Returned,Wallet,0.1,9.64
ORD0002618,CUST00909,2024-07-06,Delivered,Net Banking,0.0,13.42
ORD0002619,CUST01456,2024-07-10,Delivered,PayPal,0.0,2.22
ORD0002620,CUST00033,2024-03-19,Delivered,Wallet,0.1,5.27
ORD0002621,CUST00417,2024-11-23,Delivered,Wallet,0.1,14.18
ORD0002622,CUST01468,2024-06-21,Returned,UPI,0.1,10.06
ORD0002623,CUST00401,2024-10-03,Delivered,Debit Card,0.05,6.56
ORD0002624,CUST01576,2024-07-23,Delivered,PayPal,0.2,1.23
ORD0002625,CUST01242,2024-07-13,Delivered,Debit Card,0.0,8.02
ORD0002626,CUST01133,2024-01-01,Returned,Debit Card,0.1,7.25
ORD0002627,CUST01967,2024-12-13,Delivered,UPI,0.0,1.55
ORD0002628,CUST01160,2024-05-12,Returned,Net Banking,0.05,3.24
ORD0002629,CUST01595,2024-03-05,Delivered,Net Banking,0.0,5.92
ORD0002630,CUST01914,2024-08-26,Delivered,PayPal,0.0,8.46
ORD0002631,CUST01661,2022-08-21,Delivered,Wallet,0.1,10.04
ORD0002632,CUST00081,2024-10-04,Delivered,Wallet,0.1,8.0
ORD0002633,CUST01287,2024-07-27,Returned,Debit Card,0.05,3.17
ORD0002634,CUST00096,2024-06-11,Delivered,Credit Card,0.0,0.25
ORD0002635,CUST01617,2024-10-09,Delivered,PayPal,0.15,8.7
ORD0002636,CUST01072,2024-10-02,Delivered,Credit Card,0.1,1.29
ORD0002637,CUST01327,2024-09-19,Delivered,Wallet,0.0,9.82
ORD0002638,CUST00688,2024-08-20,Delivered,Net Banking,0.15,8.81
ORD0002639,CUST00832,2022-12-13,Cancelled,Net Banking,0.0,11.84
ORD0002640,CUST01937,2023-03-13,Cancelled,Wallet,0.0,5.91
ORD0002641,CUST01784,2023-04-21,Delivered,Net Banking,0.0,13.74
ORD0002642,CUST01495,2024-06-19,Delivered,PayPal,0.0,13.07
ORD0002643,CUST00823,2024-10-13,Delivered,Credit Card,0.0,10.94
ORD0002644,CUST01858,2024-12-12,Delivered,Wallet,0.0,8.25
ORD0002645,CUST00021,2024-07-31,Delivered,UPI,0.0,0.76
ORD0002646,CUST01689,2022-03-26,Processing,Credit Card,0.05,13.31
ORD0002647,CUST00223,2023-01-12,Delivered,Credit Card,0.0,5.72
ORD0002648,CUST00315,2024-01-09,Delivered,PayPal,0.0,3.29
ORD0002649,CUST01216,2024-03-24,Delivered,Debit Card,0.0,11.8
ORD0002650,CUST01138,2023-01-16,Delivered,Net Banking,0.05,11.75
ORD0002651,CUST00184,2024-04-03,Delivered,UPI,0.0,0.55
ORD0002652,CUST00543,2023-09-17,Delivered,PayPal,0.15,0.55
ORD0002653,CUST00380,2024-11-08,Delivered,Wallet,0.2,9.89
ORD0002654,CUST01352,2024-10-14,Returned,UPI,0.15,8.37
ORD0002655,CUST01697,2024-07-05,Delivered,Net Banking,0.05,12.12
ORD0002656,CUST01842,2024-07-27,Returned,Credit Card,0.1,10.58
ORD0002657,CUST01731,2024-02-07,Delivered,Wallet,0.0,1.86
ORD0002658,CUST00667,2024-11-18,Delivered,Debit Card,0.0,2.15
ORD0002659,CUST00149,2023-09-16,Delivered,Debit Card,0.0,13.06
ORD0002660,CUST00754,2023-10-27,Cancelled,Credit Card,0.05,7.66
ORD0002661,CUST01428,2024-01-11,Delivered,Debit Card,0.05,5.87
ORD0002662,CUST01345,2024-12-15,Delivered,Credit Card,0.05,11.0
ORD0002663,CUST00325,2024-02-13,Delivered,UPI,0.0,1.88
ORD0002664,CUST01807,2024-01-11,Cancelled,Credit Card,0.1,8.71
ORD0002665,CUST01405,2023-05-19,Processing,Net Banking,0.0,9.16
ORD0002666,CUST01775,2024-11-23,Delivered,Net Banking,0.05,3.91
ORD0002667,CUST01324,2024-05-13,Delivered,Debit Card,0.0,1.13
ORD0002668,CUST00991,2024-09-26,Delivered,PayPal,0.0,0.62
ORD0002669,CUST00388,2024-01-31,Delivered,Wallet,0.0,14.12
ORD0002670,CUST01108,2022-11-30,Delivered,Net Banking,0.05,0.87
ORD0002671,CUST01083,2024-05-30,Processing,PayPal,0.0,4.14
ORD0002672,CUST00533,2024-01-30,Returned,Credit Card,0.05,0.32
ORD0002673,CUST01025,2024-11-21,Returned,UPI,0.0,5.3
ORD0002674,CUST00841,2024-08-02,Returned,UPI,0.0,8.28
ORD0002675,CUST01427,2023-12-23,Returned,Wallet,0.15,1.49
ORD0002676,CUST00124,2024-01-27,Delivered,UPI,0.0,12.67
ORD0002677,CUST01156,2024-11-21,Delivered,UPI,0.0,7.96
ORD0002678,CUST00858,2023-02-03,Delivered,Wallet,0.05,13.99
ORD0002679,CUST01954,2023-10-31,Delivered,Net Banking,0.0,10.29
ORD0002680,CUST00400,2022-07-11,Delivered,Credit Card,0.2,13.7
ORD0002681,CUST00815,2024-08-18,Delivered,Debit Card,0.0,14.77
ORD0002682,CUST01727,2024-11-10,Delivered,Debit Card,0.0,6.93
ORD0002683,CUST01608,2024-10-13,Delivered,UPI,0.0,10.06
ORD0002684,CUST00077,2024-01-18,Delivered,Wallet,0.1,3.73
ORD0002685,CUST00481,2024-12-25,Delivered,PayPal,0.05,5.42
ORD0002686,CUST00118,2024-10-12,Returned,Net Banking,0.1,2.61
ORD0002687,CUST01328,2023-09-12,Delivered,Net Banking,0.15,3.66
ORD0002688,CUST01986,2022-11-28,Delivered,Debit Card,0.0,1.73
ORD0002689,CUST00005,2024-05-25,Delivered,PayPal,0.0,10.1
ORD0002690,CUST00171,2024-09-20,Delivered,Net Banking,0.0,10.16
ORD0002691,CUST00425,2023-07-03,Processing,Debit Card,0.1,11.41
ORD0002692,CUST00240,2024-01-07,Delivered,Net Banking,0.0,14.3
ORD0002693,CUST00974,2023-02-03,Delivered,Net Banking,0.0,4.43
ORD0002694,CUST01237,2024-08-05,Delivered,Net Banking,0.0,1.1
ORD0002695,CUST01644,2024-09-08,Processing,PayPal,0.0,1.31
ORD0002696,CUST01336,2024-12-15,Delivered,Net Banking,0.1,11.75
ORD0002697,CUST00813,2023-11-05,Delivered,Debit Card,0.05,4.42
ORD0002698,CUST01810,2024-11-03,Delivered,Wallet,0.0,4.52
ORD0002699,CUST01021,2024-09-13,Delivered,UPI,0.0,12.96
ORD0002700,CUST00250,2023-09-15,Delivered,Net Banking,0.15,9.37
ORD0002701,CUST00650,2023-08-09,Delivered,Wallet,0.0,3.95
ORD0002702,CUST00747,2024-12-10,Processing,Credit Card,0.05,13.73
ORD0002703,CUST00824,2024-11-09,Delivered,PayPal,0.15,9.82
ORD0002704,CUST00016,2024-12-15,Delivered,Credit Card,0.2,14.0
ORD0002705,CUST00214,2024-05-22,Delivered,Credit Card,0.0,10.08
ORD0002706,CUST01294,2024-12-27,Delivered,Credit Card,0.05,14.06
ORD0002707,CUST01364,2024-10-21,Cancelled,PayPal,0.15,12.84
ORD0002708,CUST00252,2023-11-11,Returned,Wallet,0.0,2.59
ORD0002709,CUST01863,2024-10-22,Delivered,Credit Card,0.0,9.66
ORD0002710,CUST00113,2024-07-05,Delivered,Net Banking,0.15,12.13
ORD0002711,CUST00305,2023-06-22,Delivered,UPI,0.1,4.78
ORD0002712,CUST00870,2023-03-31,Delivered,Debit Card,0.1,1.48
ORD0002713,CUST00881,2022-11-21,Delivered,PayPal,0.05,1.55
ORD0002714,CUST01315,2023-08-03,Delivered,Debit Card,0.1,9.49
ORD0002715,CUST01097,2024-08-05,Delivered,PayPal,0.1,6.79
ORD0002716,CUST01640,2024-12-23,Delivered,PayPal,0.2,1.6
ORD0002717,CUST01716,2024-11-24,Delivered,Debit Card,0.0,5.57
ORD0002718,CUST00979,2023-02-09,Delivered,PayPal,0.05,2.34
ORD0002719,CUST00038,2023-11-27,Cancelled,PayPal,0.0,9.32
ORD0002720,CUST00735,2023-04-04,Delivered,Wallet,0.0,14.07
ORD0002721,CUST01888,2024-10-03,Delivered,PayPal,0.0,6.7
ORD0002722,CUST00102,2024-01-12,Cancelled,Net Banking,0.1,9.08
ORD0002723,CUST00073,2024-12-25,Delivered,Wallet,0.15,12.44
ORD0002724,CUST01092,2024-11-20,Delivered,Debit Card,0.05,1.34
ORD0002725,CUST01919,2024-08-30,Delivered,Net Banking,0.0,2.23
ORD0002726,CUST00800,2024-11-06,Delivered,Wallet,0.0,10.63
ORD0002727,CUST00253,2024-09-12,Delivered,Credit Card,0.05,14.37
ORD0002728,CUST01621,2024-04-09,Delivered,Debit Card,0.1,2.16
ORD0002729,CUST01433,2024-04-28,Returned,Credit Card,0.0,10.14
ORD0002730,CUST01248,2023-07-18,Delivered,Debit Card,0.05,13.45
ORD0002731,CUST00933,2022-12-28,Delivered,Debit Card,0.05,5.14
ORD0002732,CUST01013,2024-04-09,Delivered,Debit Card,0.1,7.33
ORD0002733,CUST01067,2022-11-04,Delivered,Credit Card,0.1,1.91
ORD0002734,CUST00213,2023-08-30,Delivered,Debit Card,0.05,9.83
ORD0002735,CUST00673,2024-10-06,Delivered,Credit Card,0.1,2.67
ORD0002736,CUST01956,2024-03-31,Returned,Wallet,0.1,10.98
ORD0002737,CUST01686,2024-07-17,Delivered,Credit Card,0.15,8.37
ORD0002738,CUST00425,2024-07-31,Returned,UPI,0.0,0.18
ORD0002739,CUST00421,2024-10-10,Delivered,Credit Card,0.0,6.36
ORD0002740,CUST01659,2024-11-26,Delivered,Credit Card,0.0,9.37
ORD0002741,CUST00618,2024-08-12,Delivered,Debit Card,0.05,8.1
ORD0002742,CUST01819,2024-06-26,Returned,Credit Card,0.05,3.35
ORD0002743,CUST01178,2024-12-07,Delivered,PayPal,0.0,4.7
ORD0002744,CUST00032,2023-09-19,Cancelled,PayPal,0.15,9.75
ORD0002745,CUST01482,2023-03-17,Delivered,Credit Card,0.1,10.02
ORD0002746,CUST01494,2024-12-13,Delivered,Net Banking,0.05,11.46
ORD0002747,CUST00658,2023-06-13,Delivered,Credit Card,0.0,5.72
ORD0002748,CUST01568,2024-11-28,Delivered,Credit Card,0.0,10.78
ORD0002749,CUST00053,2024-10-29,Delivered,Debit Card,0.1,3.83
ORD0002750,CUST01276,2024-09-12,Processing,Debit Card,0.0,7.28
ORD0002751,CUST01661,2024-11-30,Delivered,Credit Card,0.15,4.3
ORD0002752,CUST01697,2024-03-04,Delivered,Debit Card,0.1,4.48
ORD0002753,CUST01801,2024-07-19,Delivered,PayPal,0.05,12.52
ORD0002754,CUST01653,2024-09-17,Delivered,Credit Card,0.0,12.22
ORD0002755,CUST00203,2024-12-05,Delivered,UPI,0.1,8.09
ORD0002756,CUST01524,2024-12-15,Delivered,Wallet,0.1,6.71
ORD0002757,CUST01987,2024-10-04,Delivered,Wallet,0.15,5.42
